,Unnamed: 0,Age,Gender,Occupation,Days_Indoors,Growing_Stress,Quarantine_Frustrations,Changes_Habits,Mental_Health_History,Weight_Change,Mood_Swings,Coping_Struggles,Work_Interest,Social_Weakness
271,165,25-30,Male,Student,31-60 days,Yes,Yes,Yes,No,Yes,Medium,Yes,No,Yes
272,325,25-30,Female,Business,Go out Every day,Yes,Yes,Yes,No,Yes,High,Yes,No,No
273,603,20-25,Female,Others,Go out Every day,Yes,Yes,Yes,No,Yes,Low,No,Yes,Yes
274,431,30-Above,Male,Others,31-60 days,Yes,No,Yes,Yes,Yes,Medium,No,No,No
275,349,30-Above,Female,Others,More than 2 months,No,No,Yes,Yes,No,Low,No,Yes,Yes
276,482,25-30,Female,Business,15-30 days,No,Yes,Yes,Yes,Yes,High,No,Yes,No
277,595,16-20,Female,Business,15-30 days,Yes,Yes,Yes,Yes,Yes,High,No,Yes,Yes
278,229,30-Above,Male,Business,31-60 days,Yes,No,No,Yes,Yes,Medium,No,No,No
279,423,16-20,Female,Business,1-14 days,Yes,Yes,No,Yes,No,High,No,Yes,No
280,3,25-30,Male,Others,1-14 days,Yes,No,Yes,No,Yes,Medium,No,Yes,Yes
281,269,25-30,Male,Corporate,31-60 days,Yes,Yes,Yes,Yes,Yes,Medium,No,Yes,Yes
282,547,20-25,Female,Others,More than 2 months,Yes,Yes,Yes,No,No,Medium,No,Yes,Yes
283,244,16-20,Female,Student,15-30 days,No,Yes,No,Yes,No,Low,No,Yes,No
284,693,30-Above,Male,Corporate,31-60 days,Yes,Yes,Yes,Yes,No,Medium,No,Yes,No
285,820,20-25,Male,Others,1-14 days,Yes,Yes,No,Yes,Yes,Low,No,Yes,Yes
286,435,20-25,Female,Student,Go out Every day,Yes,Yes,Yes,Yes,Yes,High,No,No,Yes
287,645,25-30,Male,Others,1-14 days,Yes,No,Yes,Yes,Yes,Low,No,No,Yes
288,568,16-20,Female,Student,31-60 days,No,No,Yes,No,Yes,Medium,No,Yes,Yes
289,607,20-25,Female,Housewife,More than 2 months,Yes,No,Yes,No,Yes,High,No,No,Yes
290,744,16-20,Female,Housewife,15-30 days,Yes,No,No,Yes,No,Medium,Yes,No,Yes
291,628,25-30,Female,Corporate,1-14 days,Yes,No,Yes,Yes,Yes,Medium,No,Yes,Yes
292,552,25-30,Female,Housewife,15-30 days,Yes,Yes,Yes,Yes,Yes,High,No,Yes,Yes
293,108,30-Above,Female,Others,15-30 days,Yes,No,Yes,Yes,Yes,Low,Yes,No,Yes
294,344,16-20,Male,Corporate,Go out Every day,Yes,No,Yes,No,Yes,High,No,Yes,No
295,352,16-20,Female,Business,31-60 days,Yes,No,Yes,Yes,Yes,High,No,Yes,No
296,445,30-Above,Male,Housewife,Go out Every day,Yes,Yes,Yes,Yes,Yes,High,Yes,Yes,Yes
297,679,20-25,Female,Business,15-30 days,Yes,Yes,Yes,Yes,Yes,High,No,Yes,Yes
298,667,25-30,Female,Corporate,15-30 days,Yes,No,No,No,Yes,Medium,Yes,No,Yes
299,493,16-20,Male,Student,15-30 days,Yes,No,No,Yes,No,High,No,Yes,Yes
